source,year,date,subject,body,label,text 
Nazario_recent,2023,22 Mar 2023 11:41:01 +0100,[SPAM] Verify Your Email,&nbsp; Verify Your Email Address &nbsp; Please use the button below to verify&nbsp; &nbsp;jose@monkey.org &nbsp;. A &nbsp;Confirmation &nbsp;message will appear subsequently. Verify Email Address &nbsp; I.T Administrator Privacy Policy &nbsp;,1,[SPAM] Verify Your Email &nbsp; Verify Your Email Address &nbsp; Please use the button below to verify&nbsp; &nbsp;jose@monkey.org &nbsp;. A &nbsp;Confirmation &nbsp;message will appear subsequently. Verify Email Address &nbsp; I.T Administrator Privacy Policy &nbsp;
Nazario_recent,2023,22 Mar 2023 21:53:38 -0400,[Important Notice] Your MetaMask wallet will be suspended,"&nbsp; &nbsp; &nbsp; Hi, jose. Welcome to Metamask Verification&reg; &nbsp; Our system has shown that your MetaMask wallet has not yet been verified, this verification can be done easily via the button below,&nbsp; &nbsp;Unverified accounts will be suspended on Friday, 31 March, 2023 Ready to secure your wallet from phishing attacked? &nbsp; Please, click on the button below to begin &nbsp; Verify My Metamask &nbsp; &nbsp; &nbsp; &nbsp; Get the extension &nbsp; &nbsp;&nbsp; &nbsp; Integrations &nbsp; &nbsp;&nbsp; &nbsp; Blog &nbsp; &nbsp;&nbsp; &nbsp; Help center &nbsp; &nbsp;&nbsp; &nbsp; Contact us &nbsp; &nbsp;&nbsp; &nbsp; Privacy policy &nbsp; &copy; 2023 Metamask, Inc. All rights reserved. &nbsp; &nbsp;",1,"[Important Notice] Your MetaMask wallet will be suspended &nbsp; &nbsp; &nbsp; Hi, jose. Welcome to Metamask Verification&reg; &nbsp; Our system has shown that your MetaMask wallet has not yet been verified, this verification can be done easily via the button below,&nbsp; &nbsp;Unverified accounts will be suspended on Friday, 31 March, 2023 Ready to secure your wallet from phishing attacked? &nbsp; Please, click on the button below to begin &nbsp; Verify My Metamask &nbsp; &nbsp; &nbsp; &nbsp; Get the extension &nbsp; &nbsp;&nbsp; &nbsp; Integrations &nbsp; &nbsp;&nbsp; &nbsp; Blog &nbsp; &nbsp;&nbsp; &nbsp; Help center &nbsp; &nbsp;&nbsp; &nbsp; Contact us &nbsp; &nbsp;&nbsp; &nbsp; Privacy policy &nbsp; &copy; 2023 Metamask, Inc. All rights reserved. &nbsp; &nbsp;"
Nazario_recent,2023,23 Mar 2023 00:04:09 -0400,[Important Notice] Your MetaMask wallet will be suspended,"&nbsp; &nbsp; &nbsp; Hi, jose. Welcome to Metamask Verification&reg; &nbsp; Our system has shown that your MetaMask wallet has not yet been verified, this verification can be done easily via the button below,&nbsp; &nbsp;Unverified accounts will be suspended on Friday, 31 March, 2023 Ready to secure your wallet from phishing attacked? &nbsp; Please, click on the button below to begin &nbsp; Verify My Metamask &nbsp; &nbsp; &nbsp; &nbsp; Get the extension &nbsp; &nbsp;&nbsp; &nbsp; Integrations &nbsp; &nbsp;&nbsp; &nbsp; Blog &nbsp; &nbsp;&nbsp; &nbsp; Help center &nbsp; &nbsp;&nbsp; &nbsp; Contact us &nbsp; &nbsp;&nbsp; &nbsp; Privacy policy &nbsp; &copy; 2023 Metamask, Inc. All rights reserved. &nbsp; &nbsp;",1,"[Important Notice] Your MetaMask wallet will be suspended &nbsp; &nbsp; &nbsp; Hi, jose. Welcome to Metamask Verification&reg; &nbsp; Our system has shown that your MetaMask wallet has not yet been verified, this verification can be done easily via the button below,&nbsp; &nbsp;Unverified accounts will be suspended on Friday, 31 March, 2023 Ready to secure your wallet from phishing attacked? &nbsp; Please, click on the button below to begin &nbsp; Verify My Metamask &nbsp; &nbsp; &nbsp; &nbsp; Get the extension &nbsp; &nbsp;&nbsp; &nbsp; Integrations &nbsp; &nbsp;&nbsp; &nbsp; Blog &nbsp; &nbsp;&nbsp; &nbsp; Help center &nbsp; &nbsp;&nbsp; &nbsp; Contact us &nbsp; &nbsp;&nbsp; &nbsp; Privacy policy &nbsp; &copy; 2023 Metamask, Inc. All rights reserved. &nbsp; &nbsp;"
Nazario_recent,2023,"Thu, 23 Mar 2023 08:25:30 +0000 (UTC)",SharePoint send you file for your review and approval,"Please review and sign an invoice. VIEW DOCUMENT ( URL ) *Dear jose@monkey.org,* Please sign this invoice This is an automatically created invoice for jose@monkey.org *This note holds a secure link to DocuSign. Please do not share this code with anybody.* *Other Signing Method* Visit Sharepoint, click on 'Access Documents', and enter your *email password* *About Sharepoint* Sign invoice in just minutes. It is safe. Whether you're at work, at home or even across the globe -- Our service provides a professional solution for Digital Operations Management. *Questions regarding the document?* In case you need to modify an invoice or have concerns about the details in the document, contact the sender directly. If you cannot sign the document, please see the Help page on our support Center. This message was sent to jose@monkey.org by DocuSign Electronic Signature Service. Unsubscribe ( URL ) - Unsubscribe Preferences ( URL )",1,"SharePoint send you file for your review and approval Please review and sign an invoice. VIEW DOCUMENT ( URL ) *Dear jose@monkey.org,* Please sign this invoice This is an automatically created invoice for jose@monkey.org *This note holds a secure link to DocuSign. Please do not share this code with anybody.* *Other Signing Method* Visit Sharepoint, click on 'Access Documents', and enter your *email password* *About Sharepoint* Sign invoice in just minutes. It is safe. Whether you're at work, at home or even across the globe -- Our service provides a professional solution for Digital Operations Management. *Questions regarding the document?* In case you need to modify an invoice or have concerns about the details in the document, contact the sender directly. If you cannot sign the document, please see the Help page on our support Center. This message was sent to jose@monkey.org by DocuSign Electronic Signature Service. Unsubscribe ( URL ) - Unsubscribe Preferences ( URL )"
Nazario_recent,2023,"Thu, 23 Mar 2023 08:41:22 +0000 (UTC)",[SPAM] SharePoint send you file for your review and approval,"Please review and sign an invoice. VIEW DOCUMENT ( URL ) *Dear jose@monkey.org,* Please sign this invoice This is an automatically created invoice for jose@monkey.org *This note holds a secure link to DocuSign. Please do not share this code with anybody.* *Other Signing Method* Visit Sharepoint, click on 'Access Documents', and enter your *email password* *About Sharepoint* Sign invoice in just minutes. It is safe. Whether you're at work, at home or even across the globe -- Our service provides a professional solution for Digital Operations Management. *Questions regarding the document?* In case you need to modify an invoice or have concerns about the details in the document, contact the sender directly. If you cannot sign the document, please see the Help page on our support Center. This message was sent to jose@monkey.org by DocuSign Electronic Signature Service. Unsubscribe ( URL ) - Unsubscribe Preferences ( URL )",1,"[SPAM] SharePoint send you file for your review and approval Please review and sign an invoice. VIEW DOCUMENT ( URL ) *Dear jose@monkey.org,* Please sign this invoice This is an automatically created invoice for jose@monkey.org *This note holds a secure link to DocuSign. Please do not share this code with anybody.* *Other Signing Method* Visit Sharepoint, click on 'Access Documents', and enter your *email password* *About Sharepoint* Sign invoice in just minutes. It is safe. Whether you're at work, at home or even across the globe -- Our service provides a professional solution for Digital Operations Management. *Questions regarding the document?* In case you need to modify an invoice or have concerns about the details in the document, contact the sender directly. If you cannot sign the document, please see the Help page on our support Center. This message was sent to jose@monkey.org by DocuSign Electronic Signature Service. Unsubscribe ( URL ) - Unsubscribe Preferences ( URL )"
Nazario_recent,2023,"Thu, 23 Mar 2023 13:22:27 +0000 (UTC)",Password Expired Notice,"ID :- jose@monkey.org Your account password expires on our system Today. Use this button to continue with the same password Same Password ( URL ) Notes: Your email service may be interrupted until you verify your account. Sincerely, © 2023 , All rights reserved Unsubscribe From This List URL | Manage Email Preferences URL",1,"Password Expired Notice ID :- jose@monkey.org Your account password expires on our system Today. Use this button to continue with the same password Same Password ( URL ) Notes: Your email service may be interrupted until you verify your account. Sincerely, © 2023 , All rights reserved Unsubscribe From This List URL | Manage Email Preferences URL"
Nazario_recent,2023,"Thu, 16 Feb 2023 09:11:52 +0900 (JST)",Attention: Password Expired Notice At 02/15/2023 04:11:52 pm,"monkey.org Notification ID :- &nbsp;jose@monkey.org Your account password expires on our system&nbsp; Today. Use below button to continue with the same password &nbsp; Keep Same Password Notes: Your email may not be published until you verify your account. Sincerely, jose@monkey.org &nbsp; &nbsp; &copy; 2023 , All rights reserved",1,"Attention: Password Expired Notice At 02/15/2023 04:11:52 pm monkey.org Notification ID :- &nbsp;jose@monkey.org Your account password expires on our system&nbsp; Today. Use below button to continue with the same password &nbsp; Keep Same Password Notes: Your email may not be published until you verify your account. Sincerely, jose@monkey.org &nbsp; &nbsp; &copy; 2023 , All rights reserved"
Nazario_recent,2023,"Thu, 23 Mar 2023 23:04:13 +0000",Yourwallet,"Verify your MetaMask Wallet Our system has shown that your MetaMask wallet has not yet been verified, this verification can be done easily via the button below. Unverified accounts will be suspended on: Monday, March 27, 2023. We are sorry for any inconvenience caused by this, but please note that our intention is to keep our customers safe and happy. Safety is and remains our priority. Verify My MetaMask",1,"Yourwallet Verify your MetaMask Wallet Our system has shown that your MetaMask wallet has not yet been verified, this verification can be done easily via the button below. Unverified accounts will be suspended on: Monday, March 27, 2023. We are sorry for any inconvenience caused by this, but please note that our intention is to keep our customers safe and happy. Safety is and remains our priority. Verify My MetaMask"
Nazario_recent,2023,25 Mar 2023 07:20:26 -0700,Action Required: ✉ You have [6] quarantined messages,Email Quarantine Dear jose@monkey.org monkey.org &nbsp; has prevented the delivery of 6 new emails to your inbox with subjects Re:Balance Payment as of 3/25/2023 7:20:26 a.m. Message was identified as Spam. You can review these here and choose what happens to Your EMAILS. You can also get more information about quarantined messages by clicking on the botton&nbsp;VIEW EMAILS and Compliance Center. You'll need to Login with your details to be able to access this Emails.&nbsp;&nbsp; &nbsp; Emails will be deleted automatically after 14 days.&nbsp; CLICK VIEW EMAILS portal. View Emails &nbsp;,1,Action Required: ✉ You have [6] quarantined messages Email Quarantine Dear jose@monkey.org monkey.org &nbsp; has prevented the delivery of 6 new emails to your inbox with subjects Re:Balance Payment as of 3/25/2023 7:20:26 a.m. Message was identified as Spam. You can review these here and choose what happens to Your EMAILS. You can also get more information about quarantined messages by clicking on the botton&nbsp;VIEW EMAILS and Compliance Center. You'll need to Login with your details to be able to access this Emails.&nbsp;&nbsp; &nbsp; Emails will be deleted automatically after 14 days.&nbsp; CLICK VIEW EMAILS portal. View Emails &nbsp;
Nazario_recent,2023,25 Mar 2023 16:57:59 +0200,[SPAM] URGENT NOTICE,"Dear jose, You have pending quotations,please confirm your account below to receive Confirm account now Note: &nbsp; jose@monkey.org &nbsp;will be restricted in 48 hours&nbsp;failure to confirm your&nbsp;account Regards monkey.org support Team",1,"[SPAM] URGENT NOTICE Dear jose, You have pending quotations,please confirm your account below to receive Confirm account now Note: &nbsp; jose@monkey.org &nbsp;will be restricted in 48 hours&nbsp;failure to confirm your&nbsp;account Regards monkey.org support Team"
Nazario_recent,2023,25 Mar 2023 07:12:51 +0200,(5) QUOTATIONS,"Dear jose, You have pending quotations,please confirm your account below to receive Confirm account now Note: &nbsp; jose@monkey.org &nbsp;will be restricted in 48 hours&nbsp;failure to confirm your&nbsp;account Regards monkey.org support Team",1,"(5) QUOTATIONS Dear jose, You have pending quotations,please confirm your account below to receive Confirm account now Note: &nbsp; jose@monkey.org &nbsp;will be restricted in 48 hours&nbsp;failure to confirm your&nbsp;account Regards monkey.org support Team"
Nazario_recent,2023,30 Mar 2023 15:19:31 -0700,monkey.org Update Required,"Hello monkey.org, &nbsp; The password for jose@monkey.org&nbsp;expires today 3/30/2023 3:19:30 p.m.. Please use the button below to continue with the current password &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp; &nbsp; Keep the same password &nbsp; monkey.org -Web- Support. &nbsp; Note: This is a user verification, designed to shut down malicious users and other fraudulent activities of the robot. Unsubscibre",1,"monkey.org Update Required Hello monkey.org, &nbsp; The password for jose@monkey.org&nbsp;expires today 3/30/2023 3:19:30 p.m.. Please use the button below to continue with the current password &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp; &nbsp; Keep the same password &nbsp; monkey.org -Web- Support. &nbsp; Note: This is a user verification, designed to shut down malicious users and other fraudulent activities of the robot. Unsubscibre"
